100.8,33.4,1.4
100.8,33.4,1.4
100.7,33.4,1.4
100.7,33.3,1.4
100.6,33.3,1.5
100.6,33.3,1.5
100.5,33.2,1.5
100.5,33.2,1.5
100.4,33.2,1.5
100.4,33.1,1.5
100.3,33.1,1.5
100.2,33.1,1.5
100.1,33.1,1.5
100.0,33.1,1.5
101.1,33.1,1.6
101.0,33.1,1.6
100.9,33.0,1.6
100.8,33.0,1.6
100.7,33.0,1.6
100.6,33.0,1.6
100.5,33.0,1.6
100.4,33.0,1.6
100.3,33.0,1.6
100.2,33.0,1.6
100.1,32.9,1.7
100.0,32.9,1.7
99.9,32.9,1.7
101.1,32.9,1.7
101.0,32.9,1.7
100.9,32.9,1.7
100.8,33.1,1.7
100.7,33.4,1.7
100.6,33.6,1.7
100.5,33.8,1.7
100.4,34.1,1.8
100.3,34.3,1.8
100.2,34.5,1.8
100.1,34.8,1.8
100.0,35.0,1.8
101.4,35.2,1.8
101.3,35.2,1.8
101.2,35.2,1.8
101.1,35.2,1.8
101.0,35.2,1.8
100.9,35.2,1.9
100.8,35.1,1.9
100.7,35.1,1.9
100.6,35.1,1.9
100.5,35.1,1.9
100.4,35.1,1.9
100.3,35.1,1.9
100.2,35.1,1.9
100.1,35.0,1.9
100.0,35.0,1.9
101.1,35.0,2.0
101.0,35.0,2.0
100.9,35.0,2.0
100.8,35.0,2.0
100.7,35.0,2.0
100.6,34.9,2.0
100.5,34.9,2.0
100.4,34.9,2.0
100.3,34.8,2.0
100.2,34.8,2.0
100.1,34.7,2.0
100.0,34.7,2.1
99.9,34.7,2.1
100.8,34.6,2.1
100.7,34.6,2.1
100.6,34.5,2.1
100.5,34.8,2.1
100.4,35.0,2.1
100.3,35.2,2.1
100.2,35.5,2.1
100.1,35.7,2.1
100.0,35.9,2.2
99.9,36.2,2.2
101.3,36.4,2.2
101.2,36.6,2.2
101.1,36.9,2.2
101.0,36.8,2.2
100.9,36.8,2.2
100.8,36.8,2.2
100.7,36.7,2.2
100.6,36.7,2.3
100.5,36.6,2.3
100.4,36.6,2.3
100.3,36.5,2.3
100.2,36.5,2.3
100.1,36.5,2.3
100.0,36.4,2.3
101.1,36.4,2.3
101.0,36.4,2.3
100.9,36.4,2.3
100.8,36.4,2.4
100.7,36.4,2.4
100.6,36.4,2.4
100.5,36.3,2.4
100.4,36.3,2.4
100.3,36.3,2.4
100.2,36.3,2.4
100.1,36.2,2.4
100.0,36.2,2.4
99.9,36.1,2.4
100.8,36.1,2.5
100.7,36.1,2.5
100.6,36.0,2.5
100.5,36.0,2.5
100.4,35.9,2.5
100.3,35.9,2.5
100.2,35.8,2.5
100.0,35.8,2.5
99.9,35.7,2.5
100.7,35.7,2.5
100.6,35.6,2.6
100.4,35.6,2.6
100.3,35.6,2.6
100.1,35.5,2.6
100.0,35.5,2.6
100.8,35.4,2.6
100.7,35.4,2.6
100.5,35.3,2.6
100.4,35.3,2.6
100.2,35.2,2.6
100.1,35.2,2.6
99.9,35.1,2.7
100.8,35.1,2.7
100.6,35.0,2.7
100.5,35.0,2.7
100.3,34.9,2.7
100.2,34.9,2.7
100.0,34.8,2.7
99.9,34.8,2.7
100.7,34.7,2.7
100.6,34.7,2.8
100.4,34.6,2.8
100.3,34.6,2.8
100.1,34.6,2.8
100.0,34.5,2.8
100.8,34.5,2.8
100.7,34.4,2.8
100.5,34.4,2.8
100.4,34.3,2.8
100.2,34.3,2.8
100.1,34.2,2.9
99.9,34.2,2.9
100.8,34.1,2.9
100.6,34.1,2.9
100.5,34.0,2.9
100.3,34.0,2.9
100.2,34.0,2.9
100.0,34.0,2.9
99.9,33.9,2.9
101.0,33.9,2.9
100.8,33.9,3.0
100.7,33.9,3.0
100.5,33.8,3.0
100.4,33.8,3.0
100.2,33.8,3.0
100.1,33.8,3.0
99.9,33.7,3.0
100.8,33.7,3.0
100.6,33.7,3.0
100.5,33.6,3.0
100.3,33.6,3.1
100.1,33.5,3.1
100.0,33.5,3.1
100.8,33.4,3.1
100.7,33.4,3.1
100.5,33.3,3.1
100.4,33.3,3.1
100.2,33.2,3.1
100.1,33.2,3.1
99.9,33.2,3.1
100.8,33.1,3.1
100.6,33.1,3.2
100.5,33.0,3.2
100.3,33.0,3.2
100.2,32.9,3.2
100.0,32.9,3.2
99.9,32.9,3.2
101.0,32.8,3.2
100.8,32.8,3.2
100.7,32.8,3.2
100.5,32.8,3.3
100.4,32.8,3.3
100.2,32.8,3.3
100.1,32.7,3.3
99.9,32.7,3.3
101.0,32.7,3.3
100.9,32.7,3.3
100.7,32.7,3.3
100.6,32.6,3.3
100.4,32.6,3.3
100.3,32.6,3.4
100.1,32.6,3.4
100.0,32.6,3.4
101.1,32.5,3.4
100.9,32.5,3.4
100.8,32.5,3.4
100.6,32.5,3.4
100.5,32.4,3.4
100.3,32.4,3.4
100.2,32.3,3.4
100.0,32.3,3.5
99.9,32.2,3.5
100.7,32.2,3.5
100.6,32.2,3.5
100.4,32.1,3.5
100.3,32.1,3.5
100.1,32.0,3.5
99.9,32.0,3.5
100.9,32.0,3.5
100.7,32.0,3.5
100.5,32.0,3.6
100.3,31.9,3.6
100.1,31.9,3.6
99.9,31.9,3.6
101.0,31.9,3.6
100.8,31.8,3.6
100.6,31.8,3.6
100.4,31.8,3.6
100.2,31.8,3.6
100.0,31.7,3.6
101.0,31.7,3.6
100.8,31.7,3.7
100.6,31.7,3.7
100.4,31.6,3.7
100.2,31.6,3.7
100.0,31.6,3.7
101.0,31.6,3.7
100.8,31.6,3.7
100.6,31.5,3.7
100.4,31.5,3.7
100.2,31.5,3.8
100.0,31.5,3.8
99.8,31.4,3.8
100.9,31.4,3.8
100.7,31.4,3.8
100.5,31.4,3.8
100.3,31.3,3.8
100.1,31.3,3.8
99.9,31.2,3.8
100.7,31.2,3.8
100.5,31.1,3.9
100.3,31.1,3.9
100.1,31.0,3.9
99.9,31.0,3.9
100.7,30.9,3.9
100.5,30.9,3.9
100.3,30.9,3.9
100.1,30.9,3.9
99.9,30.8,3.9
100.9,30.8,3.9
100.7,30.8,4.0
100.5,30.8,4.0
100.3,30.7,4.0
100.1,30.7,4.0
99.9,30.7,4.0
101.0,30.7,4.0
100.8,30.6,4.0
100.6,30.6,4.0
100.4,30.5,4.0
100.2,30.5,4.0
100.0,30.5,4.0
100.8,30.4,4.1
100.6,30.4,4.1
100.4,30.3,4.1
100.2,30.3,4.1
100.0,30.2,4.1
100.8,30.2,4.1
100.6,30.1,4.1
100.4,30.1,4.1
100.2,30.0,4.1
100.0,30.0,4.2
100.8,30.0,4.2
100.5,29.9,4.2
100.3,29.9,4.2
100.1,29.8,4.2
99.9,29.8,4.2
101.0,29.8,4.2
100.8,29.7,4.2
100.6,29.7,4.2
100.4,29.7,4.2
100.2,29.7,4.3
100.0,29.7,4.3
101.0,29.6,4.3
100.8,29.6,4.3
100.6,29.6,4.3
100.4,29.6,4.3
100.2,29.6,4.3
100.0,29.5,4.3
99.8,29.5,4.3
100.9,29.5,4.3
100.7,29.5,4.4
100.5,29.5,4.4
100.3,29.4,4.4
100.1,29.4,4.4
99.9,29.4,4.4
100.9,29.4,4.4
100.7,29.4,4.4
100.5,29.4,4.4
100.3,29.3,4.4
100.1,29.3,4.4
99.9,29.3,4.5
101.0,29.3,4.5
100.8,29.3,4.5
100.6,29.2,4.5
100.4,29.2,4.5
100.2,29.2,4.5
99.9,29.4,4.5
101.2,29.7,4.5
100.9,29.9,4.5
100.7,30.1,4.5
100.4,30.3,4.5
100.2,30.6,4.6
99.9,30.8,4.6
101.2,31.0,4.6
100.9,31.2,4.6
100.6,31.4,4.6
100.4,31.7,4.6
100.1,31.9,4.6
99.9,32.1,4.6
101.1,32.3,4.6
100.9,32.5,4.7
100.6,32.8,4.7
100.4,33.0,4.7
100.1,33.2,4.7
99.9,33.4,4.7
101.1,33.6,4.7
100.9,33.6,4.7
100.6,33.5,4.7
100.4,33.4,4.7
100.1,33.4,4.7
99.9,33.3,4.8
100.6,33.3,4.8
100.4,33.2,4.8
100.1,33.2,4.8
99.9,33.1,4.8
100.6,33.0,4.8
100.4,33.0,4.8
100.1,33.0,4.8
99.9,32.9,4.8
100.9,32.9,4.8
100.6,32.9,4.9
100.4,32.8,4.9
100.1,32.8,4.9
99.9,32.8,4.9
100.9,32.8,4.9
100.6,32.7,4.9
100.4,32.7,4.9
100.1,32.6,4.9
99.9,32.6,4.9
100.6,32.5,4.9
100.4,32.4,5.0
100.1,32.4,5.0
99.9,32.3,5.0
100.6,32.3,5.0
100.3,32.2,5.0
100.1,32.2,5.0
99.8,32.1,5.0
100.8,32.1,5.0
100.6,32.1,5.0
100.3,32.0,5.0
100.1,32.0,5.0
99.8,32.0,5.1
100.8,31.9,5.1
100.6,31.9,5.1
100.3,31.9,5.1
100.1,31.9,5.1
99.8,32.1,5.1
101.1,32.3,5.1
100.8,32.5,5.1
100.6,32.7,5.1
100.3,33.0,5.2
100.1,33.2,5.2
99.8,33.4,5.2
101.1,33.6,5.2
100.8,33.8,5.2
100.6,34.0,5.2
100.3,34.2,5.2
100.1,34.5,5.2
99.8,34.7,5.2
101.1,34.9,5.2
100.8,35.1,5.3
100.6,35.3,5.3
100.3,35.5,5.3
100.1,35.7,5.3
99.8,35.9,5.3
101.1,36.2,5.3
100.8,36.1,5.3
100.6,36.0,5.3
100.3,36.0,5.3
100.1,35.9,5.3
99.8,35.8,5.4
100.6,35.8,5.4
100.3,35.7,5.4
100.1,35.6,5.4
99.8,35.6,5.4
100.5,35.5,5.4
100.3,35.7,5.4
100.0,35.9,5.4
99.8,36.1,5.4
101.0,36.3,5.4
100.8,36.6,5.5
100.5,36.8,5.5
100.3,37.0,5.5
100.0,37.2,5.5
99.8,37.4,5.5
101.0,37.6,5.5
100.7,37.5,5.5
100.4,37.5,5.5
100.1,37.4,5.5
99.8,37.4,5.5
100.8,37.3,5.5
100.5,37.3,5.6
100.2,37.2,5.6
99.9,37.2,5.6
100.8,37.1,5.6
100.5,37.1,5.6
100.2,37.3,5.6
99.9,37.5,5.6
101.1,37.7,5.6
100.8,37.9,5.6
100.5,38.1,5.7
100.2,38.2,5.7
99.9,38.4,5.7
101.1,38.6,5.7
100.8,38.8,5.7
100.5,39.0,5.7
100.2,38.9,5.7
99.9,38.9,5.7
100.6,38.8,5.7
100.3,38.7,5.7
100.0,38.6,5.8
100.7,38.5,5.8
100.4,38.5,5.8
100.1,38.4,5.8
99.8,38.3,5.8
100.5,38.2,5.8
100.2,38.1,5.8
99.9,38.1,5.8
100.6,38.0,5.8
100.3,37.9,5.8
100.0,37.8,5.9
100.7,37.7,5.9
100.4,37.7,5.9
100.1,37.6,5.9
99.8,37.5,5.9
100.5,37.4,5.9
100.2,37.4,5.9
99.9,37.3,5.9
100.8,37.3,5.9
100.5,37.2,5.9
100.2,37.2,6.0
99.9,37.1,6.0
100.9,37.1,6.0
100.6,37.0,6.0
100.3,37.0,6.0
100.0,36.9,6.0
101.2,37.1,6.0
100.9,37.3,6.0
100.6,37.5,6.0
100.3,37.7,6.0
100.0,37.9,6.0
101.1,38.1,6.1
100.8,38.3,6.1
100.5,38.5,6.1
100.2,38.7,6.1
99.9,38.9,6.1
100.9,38.8,6.1
100.6,38.8,6.1
100.3,38.7,6.1
100.0,38.7,6.1
100.9,38.6,6.2
100.6,38.5,6.2
100.3,38.5,6.2
100.0,38.4,6.2
99.7,38.4,6.2
100.7,38.3,6.2
100.4,38.2,6.2
100.1,38.2,6.2
99.8,38.1,6.2
100.5,38.0,6.2
100.2,37.9,6.3
99.9,37.8,6.3
100.6,37.8,6.3
100.3,37.7,6.3
100.0,37.6,6.3
100.7,37.5,6.3
100.4,37.5,6.3
100.1,37.4,6.3
99.8,37.4,6.3
100.7,37.3,6.3
100.4,37.3,6.4
100.1,37.2,6.4
99.8,37.2,6.4
100.8,37.1,6.4
100.5,37.1,6.4
100.2,37.0,6.4
99.9,37.2,6.4
101.0,37.4,6.4
100.7,37.6,6.4
100.4,37.8,6.4
100.1,38.0,6.5
99.8,38.2,6.5
101.0,38.4,6.5
100.7,38.6,6.5
100.4,38.8,6.5
100.1,39.0,6.5
99.8,38.9,6.5
100.4,38.8,6.5
100.1,38.7,6.5
99.7,38.6,6.5
100.4,38.5,6.5
100.0,38.4,6.6
99.7,38.3,6.6
100.3,38.2,6.6
100.0,38.2,6.6
100.6,38.1,6.6
100.3,38.0,6.6
99.9,37.9,6.6
100.8,37.9,6.6
100.5,37.8,6.6
100.1,37.8,6.7
99.8,37.7,6.7
100.7,37.6,6.7
100.3,37.6,6.7
100.0,37.5,6.7
100.9,37.5,6.7
100.5,37.4,6.7
100.2,37.3,6.7
99.8,37.3,6.7
100.7,37.2,6.7
100.3,37.1,6.8
100.0,37.1,6.8
100.9,37.0,6.8
100.5,37.0,6.8
100.2,36.9,6.8
99.8,36.8,6.8
100.5,36.8,6.8
100.1,36.7,6.8
99.8,36.6,6.8
100.4,36.5,6.8
100.1,36.4,6.9
99.7,36.4,6.9
100.4,36.3,6.9
100.0,36.2,6.9
99.7,36.1,6.9
100.3,36.0,6.9
100.0,36.0,6.9
100.9,35.9,6.9
100.5,35.9,6.9
100.2,35.8,6.9
99.8,35.7,7.0
100.7,35.7,7.0
100.4,35.6,7.0
100.0,35.6,7.0
99.7,35.5,7.0
100.6,35.5,7.0
100.2,35.4,7.0
99.9,35.4,7.0
100.8,35.3,7.0
100.4,35.3,7.0
100.1,35.2,7.0
99.7,35.2,7.1
100.6,35.1,7.1
100.3,35.0,7.1
99.9,35.0,7.1
100.8,34.9,7.1
100.4,34.9,7.1
100.1,34.8,7.1
99.7,34.7,7.1
100.4,34.6,7.1
100.0,34.6,7.2
99.7,34.5,7.2
100.3,34.4,7.2
100.0,34.3,7.2
100.6,34.3,7.2
100.3,34.2,7.2
99.9,34.1,7.2
100.6,34.0,7.2
100.2,34.0,7.2
99.9,33.9,7.2
100.5,33.8,7.3
100.2,33.7,7.3
99.8,33.7,7.3
100.5,33.6,7.3
100.1,33.5,7.3
99.8,33.4,7.3
100.9,33.7,7.3
100.6,33.9,7.3
100.2,34.1,7.3
99.9,34.3,7.3
101.0,34.5,7.4
100.7,34.7,7.4
100.3,34.8,7.4
100.0,35.0,7.4
101.1,35.2,7.4
100.8,35.4,7.4
100.4,35.6,7.4
100.0,35.8,7.4
99.7,36.0,7.4
100.8,36.2,7.4
100.5,36.4,7.5
100.1,36.6,7.5
99.8,36.8,7.5
100.9,37.0,7.5
100.6,37.2,7.5
100.2,37.4,7.5
99.8,37.3,7.5
100.7,37.2,7.5
100.3,37.2,7.5
99.9,37.1,7.5
100.7,37.0,7.5
100.3,36.9,7.6
99.9,36.9,7.6
100.8,36.8,7.6
100.4,36.7,7.6
100.0,36.7,7.6
100.6,36.6,7.6
100.2,36.5,7.6
99.8,36.4,7.6
100.4,36.3,7.6
100.0,36.2,7.7
100.6,36.1,7.7
100.2,36.0,7.7
99.8,36.0,7.7
100.4,35.9,7.7
100.0,35.8,7.7
101.0,36.0,7.7
100.6,36.2,7.7
100.2,36.3,7.7
99.8,36.5,7.7
100.9,36.7,7.8
100.5,36.9,7.8
100.1,37.1,7.8
99.7,37.2,7.8
100.8,37.4,7.8
100.4,37.6,7.8
100.0,37.5,7.8
99.6,37.4,7.8
100.2,37.3,7.8
99.8,37.2,7.8
100.4,37.1,7.9
100.0,37.0,7.9
99.6,36.9,7.9
100.2,36.9,7.9
99.8,36.8,7.9
100.4,36.7,7.9
100.0,36.9,7.9
99.6,37.0,7.9
100.7,37.2,7.9
100.3,37.4,7.9
99.9,37.6,8.0
101.0,37.8,8.0
100.6,37.9,8.0
100.2,38.1,8.0
99.8,38.3,8.0
100.9,38.5,8.0
100.5,38.4,8.0
100.1,38.3,8.0
99.7,38.2,8.0
100.5,38.2,8.0
100.1,38.1,8.1
99.7,38.0,8.1
100.6,38.0,8.1
100.2,37.9,8.1
99.8,37.8,8.1
100.6,37.7,8.1
100.2,37.7,8.1
99.8,37.6,8.1
100.7,37.5,8.1
100.3,37.5,8.1
99.9,37.4,8.2
100.7,37.3,8.2
100.3,37.3,8.2
99.9,37.2,8.2
100.8,37.1,8.2
100.4,37.0,8.2
100.0,37.2,8.2
101.1,37.4,8.2
100.7,37.6,8.2
100.2,37.8,8.2
99.8,37.9,8.3
100.9,38.1,8.3
100.5,38.3,8.3
100.1,38.5,8.3
99.7,38.6,8.3
100.8,38.8,8.3
100.4,38.7,8.3
100.0,38.7,8.3
99.6,38.6,8.3
100.5,38.5,8.3
100.1,38.5,8.3
99.7,38.4,8.4
100.5,38.3,8.4
100.1,38.2,8.4
99.7,38.2,8.4
100.6,38.1,8.4
100.2,38.3,8.4
99.8,38.4,8.4
100.9,38.6,8.4
100.5,38.8,8.4
100.1,39.0,8.4
99.7,39.1,8.5
100.8,39.3,8.5
100.4,39.5,8.5
100.0,39.7,8.5
101.1,39.8,8.5
100.6,39.7,8.5
100.1,39.6,8.5
99.7,39.6,8.5
100.5,39.5,8.5
100.0,39.4,8.6
99.6,39.3,8.6
100.4,39.2,8.6
99.9,39.1,8.6
100.7,39.0,8.6
100.3,38.9,8.6
99.8,39.1,8.6
100.9,39.3,8.6
100.4,39.4,8.6
100.0,39.6,8.6
101.0,39.8,8.7
100.6,39.9,8.7
100.1,40.1,8.7
99.7,40.2,8.7
100.7,40.4,8.7
100.3,40.6,8.7
99.8,40.5,8.7
100.6,40.4,8.7
100.2,40.3,8.7
99.7,40.2,8.7
100.5,40.1,8.8
100.0,40.0,8.8
99.6,39.9,8.8
100.4,39.8,8.8
99.9,39.7,8.8
100.7,39.7,8.8
100.3,39.5,8.8
99.8,39.4,8.8
100.4,39.3,8.8
99.9,39.2,8.8
100.5,39.1,8.8
100.0,39.0,8.9
99.6,38.9,8.9
100.1,38.8,8.9
99.7,38.7,8.9
100.2,38.5,8.9
99.8,38.4,8.9
100.3,38.3,8.9
99.9,38.2,8.9
100.4,38.1,8.9
100.0,38.0,9.0
100.5,37.9,9.0
100.1,37.8,9.0
99.6,37.7,9.0
100.2,37.6,9.0
99.7,37.5,9.0
100.8,37.7,9.0
100.3,37.8,9.0
99.9,38.0,9.0
100.9,38.2,9.0
100.5,38.3,9.1
100.0,38.5,9.1
99.6,38.7,9.1
100.6,38.8,9.1
100.1,39.0,9.1
99.7,39.2,9.1
100.2,39.0,9.1
99.8,38.9,9.1
100.3,38.8,9.1
99.9,38.7,9.1
100.4,38.6,9.2
100.0,38.5,9.2
100.5,38.4,9.2
100.1,38.3,9.2
99.6,38.2,9.2
100.2,38.1,9.2
99.7,38.2,9.2
100.8,38.4,9.2
100.3,38.6,9.2
99.9,38.7,9.2
100.9,38.9,9.3
100.5,39.1,9.3
100.0,39.2,9.3
99.6,39.4,9.3
100.6,39.5,9.3
100.2,39.7,9.3
99.7,39.9,9.3
100.8,40.0,9.3
100.3,40.2,9.3
99.9,40.3,9.3
100.9,40.5,9.3
100.4,40.7,9.4
100.0,40.8,9.4
101.0,41.0,9.4
100.6,41.1,9.4
100.1,41.3,9.4
99.7,41.4,9.4
100.7,41.6,9.4
100.3,41.7,9.4
99.8,41.9,9.4
100.9,42.0,9.5
100.4,42.2,9.5
100.0,42.3,9.5
101.0,42.5,9.5
100.6,42.6,9.5
100.1,42.8,9.5
99.6,42.7,9.5
100.4,42.6,9.5
99.9,42.4,9.5
100.6,42.3,9.5
100.1,42.2,9.6
99.6,42.1,9.6
100.3,42.0,9.6
99.8,41.9,9.6
100.6,41.8,9.6
100.1,41.7,9.6
99.6,41.5,9.6
100.1,41.4,9.6
99.6,41.3,9.6
100.1,41.1,9.6
99.6,41.0,9.7
100.1,40.9,9.7
99.6,40.8,9.7
100.1,40.6,9.7
99.6,40.5,9.7
100.1,40.4,9.7
99.6,40.2,9.7
100.1,40.1,9.7
99.6,40.0,9.7
100.1,39.9,9.7
99.6,39.7,9.8
100.1,39.6,9.8
99.6,39.5,9.8
100.1,39.4,9.8
99.6,39.3,9.8
100.1,39.1,9.8
99.6,39.0,9.8
100.3,38.9,9.8
99.8,38.9,9.8
100.6,38.8,9.8
100.1,38.7,9.8
99.6,38.6,9.9
100.3,38.5,9.9
99.8,38.4,9.9
100.6,38.3,9.9
100.1,38.2,9.9
99.6,38.4,9.9
100.6,38.5,9.9
100.1,38.7,9.9
99.6,38.8,9.9
100.6,39.0,10.0
100.1,39.1,10.0
99.6,39.3,10.0
100.6,39.4,10.0
100.1,39.6,10.0
99.6,39.7,10.0
100.1,39.6,10.0
99.6,39.5,10.0
100.1,39.4,10.0
99.6,39.3,10.0
100.0,39.1,10.1
99.6,39.0,10.1
100.0,38.9,10.1
99.6,38.8,10.1
100.0,38.7,10.1
99.5,38.5,10.1
100.0,38.4,10.1
99.5,38.3,10.1
100.0,38.2,10.1
99.5,38.1,10.1
100.0,38.0,10.2
99.5,37.8,10.2
100.0,37.7,10.2
99.5,37.6,10.2
100.0,37.5,10.2
99.5,37.4,10.2
100.3,37.3,10.2
99.8,37.2,10.2
100.5,37.1,10.2
100.0,37.0,10.2
99.5,37.0,10.3
100.3,36.9,10.3
99.8,36.8,10.3
100.5,36.7,10.3
100.0,36.6,10.3
99.5,36.5,10.3
100.0,36.4,10.3
99.5,36.3,10.3
100.0,36.2,10.3
99.5,36.1,10.3
100.0,36.0,10.4
99.5,35.9,10.4
100.0,35.8,10.4
99.5,35.7,10.4
100.0,35.6,10.4
99.5,35.5,10.4
100.3,35.4,10.4
99.8,35.3,10.4
100.5,35.3,10.4
100.0,35.2,10.4
99.5,35.1,10.5
100.3,35.0,10.5
99.8,35.0,10.5
100.5,34.9,10.5
100.0,34.8,10.5
99.5,34.7,10.5
100.5,34.9,10.5
99.9,35.1,10.5
100.9,35.2,10.5
100.3,35.4,10.5
99.8,35.6,10.6
100.7,35.7,10.6
100.1,35.9,10.6
99.6,36.1,10.6
100.5,36.2,10.6
100.0,36.4,10.6
100.7,36.3,10.6
100.1,36.2,10.6
99.6,36.1,10.6
100.3,36.0,10.6
99.7,35.9,10.7
100.4,35.8,10.7
99.9,35.8,10.7
100.6,35.7,10.7
100.0,35.6,10.7
99.5,35.5,10.7
100.4,35.7,10.7
99.9,35.8,10.7
100.8,36.0,10.7
100.3,36.1,10.7
99.7,36.3,10.8
100.7,36.5,10.8
100.1,36.6,10.8
99.6,36.8,10.8
100.5,36.9,10.8
99.9,37.1,10.8
100.4,37.0,10.8
99.8,36.9,10.8
100.3,36.7,10.8
99.7,36.6,10.8
100.2,36.5,10.9
99.6,36.4,10.9
100.1,36.3,10.9
99.5,36.2,10.9
100.0,36.1,10.9
100.4,35.9,10.9
99.9,35.9,10.9
100.6,35.8,10.9
100.0,35.7,10.9
99.5,35.6,10.9
100.2,35.5,11.0
99.6,35.4,11.0
100.3,35.3,11.0
99.8,35.3,11.0
100.5,35.2,11.0
99.9,35.1,11.0
100.9,35.3,11.0
100.3,35.4,11.0
99.8,35.6,11.0
100.7,35.7,11.0
100.1,35.9,11.1
99.6,36.1,11.1
100.5,36.2,11.1
100.0,36.4,11.1
100.9,36.5,11.1
100.4,36.7,11.1
99.8,36.6,11.1
100.5,36.5,11.1
100.0,36.4,11.1
100.7,36.3,11.1
100.1,36.3,11.2
99.6,36.2,11.2
100.3,36.1,11.2
99.7,36.0,11.2
100.4,35.9,11.2
99.9,35.8,11.2
100.6,35.7,11.2
100.0,35.6,11.2
99.5,35.6,11.2
100.2,35.5,11.2
99.6,35.4,11.3
100.3,35.3,11.3
99.8,35.2,11.3
100.4,35.1,11.3
99.9,35.0,11.3
100.6,35.0,11.3
100.0,35.1,11.3
99.5,35.3,11.3
100.4,35.5,11.3
99.9,35.6,11.3
100.8,35.8,11.4
100.3,35.9,11.4
99.7,36.1,11.4
100.7,36.3,11.4
100.1,36.4,11.4
99.6,36.6,11.4
100.5,36.7,11.4
100.0,36.9,11.4
100.9,37.1,11.4
100.4,37.2,11.4
99.8,37.4,11.5
100.7,37.5,11.5
100.2,37.7,11.5
99.6,37.8,11.5
100.6,38.0,11.5
100.0,38.1,11.5
99.4,38.0,11.5
100.1,37.9,11.5
99.5,37.8,11.5
100.1,37.7,11.5
99.5,37.6,11.6
100.2,37.5,11.6
99.6,37.4,11.6
100.2,37.3,11.6
99.6,37.2,11.6
100.3,37.1,11.6
99.7,37.2,11.6
100.6,37.4,11.6
100.0,37.5,11.6
100.9,37.7,11.6
100.3,37.8,11.7
